Metric,Subject,Occasion,ReferenceSubject,ReferenceOccasion,PathIndex,PathLength,NormalizedPathPosition,ReferenceOriginalFrameIndex,ReferenceValidFrameIndex,ReferenceNormalizedFramePosition,ReferenceValue,TargetOriginalFrameIndex,TargetValidFrameIndex,TargetNormalizedFramePosition,TargetValue,LocalAbsoluteCost,Comparison_DTWnorm
SFR,V10,Z1,M2025,REF,71,81,0.887500000000,52,52,0.866666666667,18.008989514847,35,35,0.795454545455,22.215399485242,4.206409970395,4.890409620762
SFR,V10,Z1,M2025,REF,72,81,0.900000000000,53,53,0.883333333333,28.696834085206,36,36,0.818181818182,45.846355786475,17.149521701269,4.890409620762
SFR,V10,Z1,M2025,REF,73,81,0.912500000000,53,53,0.883333333333,28.696834085206,37,37,0.840909090909,46.601962640602,17.905128555396,4.890409620762
SFR,V10,Z1,M2025,REF,74,81,0.925000000000,54,54,0.900000000000,21.216549452171,38,38,0.863636363636,41.858835346657,20.642285894486,4.890409620762
SFR,V10,Z1,M2025,REF,75,81,0.937500000000,55,55,0.916666666667,19.431646281337,39,39,0.886363636364,35.385619119234,15.953972837897,4.890409620762
SFR,V10,Z1,M2025,REF,76,81,0.950000000000,56,56,0.933333333333,17.099968832302,40,40,0.909090909091,41.359799386902,24.259830554600,4.890409620762
SFR,V10,Z1,M2025,REF,77,81,0.962500000000,57,57,0.950000000000,15.684069086103,41,41,0.931818181818,41.164035223930,25.479966137827,4.890409620762
SFR,V10,Z1,M2025,REF,78,81,0.975000000000,58,58,0.966666666667,13.403921276267,42,42,0.954545454545,40.156861528905,26.752940252638,4.890409620762
SFR,V10,Z1,M2025,REF,79,81,0.987500000000,59,59,0.983333333333,9.309132877968,43,43,0.977272727273,34.855445425113,25.546312547145,4.890409620762
SFR,V10,Z1,M2025,REF,80,81,1.000000000000,60,60,1.000000000000,7.054773464338,44,44,1.000000000000,35.820839441610,28.766065977272,4.890409620762
SFR,V10,Z2,M2025,REF,0,79,0.000000000000,0,0,0.000000000000,27.447391354473,0,0,0.000000000000,21.396564619738,6.050826734735,4.272829701873
SFR,V10,Z2,M2025,REF,1,79,0.012820512821,0,0,0.000000000000,27.447391354473,1,1,0.022222222222,22.035005700132,5.412385654342,4.272829701873
SFR,V10,Z2,M2025,REF,2,79,0.025641025641,0,0,0.000000000000,27.447391354473,2,2,0.044444444444,20.372234023077,7.075157331396,4.272829701873
SFR,V10,Z2,M2025,REF,3,79,0.038461538462,1,1,0.016666666667,6.104176381052,3,3,0.066666666667,4.800611224453,1.303565156599,4.272829701873
SFR,V10,Z2,M2025,REF,4,79,0.051282051282,1,1,0.016666666667,6.104176381052,4,4,0.088888888889,5.088306749715,1.015869631337,4.272829701873
SFR,V10,Z2,M2025,REF,5,79,0.064102564103,2,2,0.033333333333,7.257668029280,5,5,0.111111111111,6.577993257959,0.679674771320,4.272829701873
SFR,V10,Z2,M2025,REF,6,79,0.076923076923,3,3,0.050000000000,7.717222397772,5,5,0.111111111111,6.577993257959,1.139229139813,4.272829701873
SFR,V10,Z2,M2025,REF,7,79,0.089743589744,4,4,0.066666666667,5.088392840397,5,5,0.111111111111,6.577993257959,1.489600417562,4.272829701873
SFR,V10,Z2,M2025,REF,8,79,0.102564102564,5,5,0.083333333333,9.089836816578,5,5,0.111111111111,6.577993257959,2.511843558619,4.272829701873
SFR,V10,Z2,M2025,REF,9,79,0.115384615385,6,6,0.100000000000,12.503842471894,6,6,0.133333333333,12.128842916650,0.374999555244,4.272829701873
SFR,V10,Z2,M2025,REF,10,79,0.128205128205,6,6,0.100000000000,12.503842471894,7,7,0.155555555556,13.695327554001,1.191485082107,4.272829701873
SFR,V10,Z2,M2025,REF,11,79,0.141025641026,6,6,0.100000000000,12.503842471894,8,8,0.177777777778,7.868816774931,4.635025696963,4.272829701873
SFR,V10,Z2,M2025,REF,12,79,0.153846153846,7,7,0.116666666667,15.171999406206,9,9,0.200000000000,9.575090857048,5.596908549158,4.272829701873
SFR,V10,Z2,M2025,REF,13,79,0.166666666667,8,8,0.133333333333,18.201637423284,10,10,0.222222222222,26.959948528714,8.758311105430,4.272829701873
SFR,V10,Z2,M2025,REF,14,79,0.179487179487,8,8,0.133333333333,18.201637423284,11,11,0.244444444444,14.737142286260,3.464495137025,4.272829701873
SFR,V10,Z2,M2025,REF,15,79,0.192307692308,9,9,0.150000000000,7.090400977046,12,12,0.266666666667,5.628416843761,1.461984133284,4.272829701873
SFR,V10,Z2,M2025,REF,16,79,0.205128205128,9,9,0.150000000000,7.090400977046,13,13,0.288888888889,6.620416913769,0.469984063277,4.272829701873
SFR,V10,Z2,M2025,REF,17,79,0.217948717949,9,9,0.150000000000,7.090400977046,14,14,0.311111111111,20.458458192226,13.368057215181,4.272829701873
SFR,V10,Z2,M2025,REF,18,79,0.230769230769,9,9,0.150000000000,7.090400977046,15,15,0.333333333333,10.635475065863,3.545074088818,4.272829701873
SFR,V10,Z2,M2025,REF,19,79,0.243589743590,9,9,0.150000000000,7.090400977046,16,16,0.355555555556,4.760902427114,2.329498549932,4.272829701873
SFR,V10,Z2,M2025,REF,20,79,0.256410256410,9,9,0.150000000000,7.090400977046,17,17,0.377777777778,6.451376407809,0.639024569237,4.272829701873
SFR,V10,Z2,M2025,REF,21,79,0.269230769231,9,9,0.150000000000,7.090400977046,18,18,0.400000000000,18.468817231201,11.378416254155,4.272829701873
SFR,V10,Z2,M2025,REF,22,79,0.282051282051,9,9,0.150000000000,7.090400977046,19,19,0.422222222222,8.749795987713,1.659395010667,4.272829701873
SFR,V10,Z2,M2025,REF,23,79,0.294871794872,9,9,0.150000000000,7.090400977046,20,20,0.444444444444,4.525216431673,2.565184545373,4.272829701873
SFR,V10,Z2,M2025,REF,24,79,0.307692307692,9,9,0.150000000000,7.090400977046,21,21,0.466666666667,6.972990773133,0.117410203912,4.272829701873
SFR,V10,Z2,M2025,REF,25,79,0.320512820513,10,10,0.166666666667,15.315925649650,22,22,0.488888888889,19.365449726385,4.049524076735,4.272829701873
SFR,V10,Z2,M2025,REF,26,79,0.333333333333,11,11,0.183333333333,19.864482342887,22,22,0.488888888889,19.365449726385,0.499032616502,4.272829701873
SFR,V10,Z2,M2025,REF,27,79,0.346153846154,12,12,0.200000000000,25.376052344683,22,22,0.488888888889,19.365449726385,6.010602618299,4.272829701873
SFR,V10,Z2,M2025,REF,28,79,0.358974358974,13,13,0.216666666667,18.865416022571,22,22,0.488888888889,19.365449726385,0.500033703814,4.272829701873
SFR,V10,Z2,M2025,REF,29,79,0.371794871795,14,14,0.233333333333,13.426831882901,23,23,0.511111111111,13.383037849189,0.043794033712,4.272829701873
SFR,V10,Z2,M2025,REF,30,79,0.384615384615,14,14,0.233333333333,13.426831882901,24,24,0.533333333333,8.824092976015,4.602738906887,4.272829701873
SFR,V10,Z2,M2025,REF,31,79,0.397435897436,14,14,0.233333333333,13.426831882901,25,25,0.555555555556,9.588728876371,3.838103006530,4.272829701873
SFR,V10,Z2,M2025,REF,32,79,0.410256410256,15,15,0.250000000000,19.921966701777,26,26,0.577777777778,18.874145681559,1.047821020218,4.272829701873
SFR,V10,Z2,M2025,REF,33,79,0.423076923077,16,16,0.266666666667,17.505453148093,26,26,0.577777777778,18.874145681559,1.368692533466,4.272829701873
SFR,V10,Z2,M2025,REF,34,79,0.435897435897,17,17,0.283333333333,21.256713670566,26,26,0.577777777778,18.874145681559,2.382567989007,4.272829701873
SFR,V10,Z2,M2025,REF,35,79,0.448717948718,18,18,0.300000000000,17.140365111539,26,26,0.577777777778,18.874145681559,1.733780570020,4.272829701873
SFR,V10,Z2,M2025,REF,36,79,0.461538461538,19,19,0.316666666667,23.273312703667,26,26,0.577777777778,18.874145681559,4.399167022108,4.272829701873
SFR,V10,Z2,M2025,REF,37,79,0.474358974359,20,20,0.333333333333,20.042312180220,26,26,0.577777777778,18.874145681559,1.168166498661,4.272829701873
SFR,V10,Z2,M2025,REF,38,79,0.487179487179,21,21,0.350000000000,15.181246930422,27,27,0.600000000000,10.332733527112,4.848513403310,4.272829701873
SFR,V10,Z2,M2025,REF,39,79,0.500000000000,22,22,0.366666666667,21.948910366429,28,28,0.622222222222,17.388043440811,4.560866925618,4.272829701873
SFR,V10,Z2,M2025,REF,40,79,0.512820512821,23,23,0.383333333333,16.990350651854,28,28,0.622222222222,17.388043440811,0.397692788957,4.272829701873
SFR,V10,Z2,M2025,REF,41,79,0.525641025641,24,24,0.400000000000,13.136850996573,29,29,0.644444444444,13.049108555990,0.087742440584,4.272829701873
SFR,V10,Z2,M2025,REF,42,79,0.538461538462,25,25,0.416666666667,25.402761559992,30,30,0.666666666667,17.848142563505,7.554618996486,4.272829701873
SFR,V10,Z2,M2025,REF,43,79,0.551282051282,26,26,0.433333333333,17.884583064766,30,30,0.666666666667,17.848142563505,0.036440501261,4.272829701873
SFR,V10,Z2,M2025,REF,44,79,0.564102564103,27,27,0.450000000000,15.812707181010,31,31,0.688888888889,11.414951788700,4.397755392310,4.272829701873
SFR,V10,Z2,M2025,REF,45,79,0.576923076923,28,28,0.466666666667,16.584392472260,32,32,0.711111111111,11.374122950353,5.210269521907,4.272829701873
SFR,V10,Z2,M2025,REF,46,79,0.589743589744,29,29,0.483333333333,24.083574632173,33,33,0.733333333333,19.867104059079,4.216470573095,4.272829701873
SFR,V10,Z2,M2025,REF,47,79,0.602564102564,30,30,0.500000000000,21.558652344305,33,33,0.733333333333,19.867104059079,1.691548285226,4.272829701873
SFR,V10,Z2,M2025,REF,48,79,0.615384615385,31,31,0.516666666667,15.901996317359,33,33,0.733333333333,19.867104059079,3.965107741720,4.272829701873
SFR,V10,Z2,M2025,REF,49,79,0.628205128205,32,32,0.533333333333,22.099005446027,33,33,0.733333333333,19.867104059079,2.231901386948,4.272829701873
SFR,V10,Z2,M2025,REF,50,79,0.641025641026,33,33,0.550000000000,20.518662009335,33,33,0.733333333333,19.867104059079,0.651557950256,4.272829701873
SFR,V10,Z2,M2025,REF,51,79,0.653846153846,34,34,0.566666666667,23.768366875636,33,33,0.733333333333,19.867104059079,3.901262816558,4.272829701873
SFR,V10,Z2,M2025,REF,52,79,0.666666666667,35,35,0.583333333333,17.994766100830,33,33,0.733333333333,19.867104059079,1.872337958249,4.272829701873
SFR,V10,Z2,M2025,REF,53,79,0.679487179487,36,36,0.600000000000,14.272820943267,34,34,0.755555555556,14.618835621926,0.346014678659,4.272829701873
SFR,V10,Z2,M2025,REF,54,79,0.692307692308,36,36,0.600000000000,14.272820943267,35,35,0.777777777778,14.435793714767,0.162972771499,4.272829701873
SFR,V10,Z2,M2025,REF,55,79,0.705128205128,37,37,0.616666666667,10.151540881743,36,36,0.800000000000,12.656798429138,2.505257547395,4.272829701873
SFR,V10,Z2,M2025,REF,56,79,0.717948717949,38,38,0.633333333333,7.496863617742,37,37,0.822222222222,7.555699574925,0.058835957184,4.272829701873
SFR,V10,Z2,M2025,REF,57,79,0.730769230769,39,39,0.650000000000,8.877685585740,37,37,0.822222222222,7.555699574925,1.321986010815,4.272829701873
SFR,V10,Z2,M2025,REF,58,79,0.743589743590,40,40,0.666666666667,9.130678798129,37,37,0.822222222222,7.555699574925,1.574979223204,4.272829701873
SFR,V10,Z2,M2025,REF,59,79,0.756410256410,41,41,0.683333333333,9.958936706168,37,37,0.822222222222,7.555699574925,2.403237131243,4.272829701873
SFR,V10,Z2,M2025,REF,60,79,0.769230769231,42,42,0.700000000000,6.234493865598,38,38,0.844444444444,6.584569681553,0.350075815955,4.272829701873
SFR,V10,Z2,M2025,REF,61,79,0.782051282051,43,43,0.716666666667,2.662732453651,38,38,0.844444444444,6.584569681553,3.921837227902,4.272829701873
SFR,V10,Z2,M2025,REF,62,79,0.794871794872,44,44,0.733333333333,2.153140903040,38,38,0.844444444444,6.584569681553,4.431428778513,4.272829701873
SFR,V10,Z2,M2025,REF,63,79,0.807692307692,45,45,0.750000000000,21.855221001230,38,38,0.844444444444,6.584569681553,15.270651319677,4.272829701873
SFR,V10,Z2,M2025,REF,64,79,0.820512820513,46,46,0.766666666667,8.123955099490,38,38,0.844444444444,6.584569681553,1.539385417937,4.272829701873
SFR,V10,Z2,M2025,REF,65,79,0.833333333333,47,47,0.783333333333,7.290868842436,38,38,0.844444444444,6.584569681553,0.706299160883,4.272829701873
SFR,V10,Z2,M2025,REF,66,79,0.846153846154,48,48,0.800000000000,10.975009981498,39,39,0.866666666667,13.192693229896,2.217683248397,4.272829701873
SFR,V10,Z2,M2025,REF,67,79,0.858974358974,49,49,0.816666666667,18.729863180352,39,39,0.866666666667,13.192693229896,5.537169950456,4.272829701873
SFR,V10,Z2,M2025,REF,68,79,0.871794871795,50,50,0.833333333333,19.751115600517,39,39,0.866666666667,13.192693229896,6.558422370621,4.272829701873
SFR,V10,Z2,M2025,REF,69,79,0.884615384615,51,51,0.850000000000,18.061279020804,39,39,0.866666666667,13.192693229896,4.868585790908,4.272829701873
SFR,V10,Z2,M2025,REF,70,79,0.897435897436,52,52,0.866666666667,18.008989514847,39,39,0.866666666667,13.192693229896,4.816296284951,4.272829701873
SFR,V10,Z2,M2025,REF,71,79,0.910256410256,53,53,0.883333333333,28.696834085206,40,40,0.888888888889,27.289590230614,1.407243854592,4.272829701873
SFR,V10,Z2,M2025,REF,72,79,0.923076923077,54,54,0.900000000000,21.216549452171,40,40,0.888888888889,27.289590230614,6.073040778443,4.272829701873
SFR,V10,Z2,M2025,REF,73,79,0.935897435897,55,55,0.916666666667,19.431646281337,40,40,0.888888888889,27.289590230614,7.857943949277,4.272829701873
SFR,V10,Z2,M2025,REF,74,79,0.948717948718,56,56,0.933333333333,17.099968832302,41,41,0.911111111111,29.525191178651,12.425222346349,4.272829701873
SFR,V10,Z2,M2025,REF,75,79,0.961538461538,57,57,0.950000000000,15.684069086103,42,42,0.933333333333,31.191845560598,15.507776474494,4.272829701873
SFR,V10,Z2,M2025,REF,76,79,0.974358974359,58,58,0.966666666667,13.403921276267,43,43,0.955555555556,31.786440434549,18.382519158282,4.272829701873
SFR,V10,Z2,M2025,REF,77,79,0.987179487179,59,59,0.983333333333,9.309132877968,44,44,0.977777777778,29.825823754585,20.516690876617,4.272829701873
SFR,V10,Z2,M2025,REF,78,79,1.000000000000,60,60,1.000000000000,7.054773464338,45,45,1.000000000000,38.345246354133,31.290472889796,4.272829701873
Q_value,V10,Z1,M2025,REF,0,50,0.000000000000,0,0,0.000000000000,3.447937054269,1,0,0.000000000000,6.061774162596,2.613837108327,14.456970989951
Q_value,V10,Z1,M2025,REF,1,50,0.020408163265,0,0,0.000000000000,3.447937054269,2,1,0.071428571429,0.897275734863,2.550661319406,14.456970989951
Q_value,V10,Z1,M2025,REF,2,50,0.040816326531,0,0,0.000000000000,3.447937054269,9,2,0.142857142857,4.626791864417,1.178854810147,14.456970989951
Q_value,V10,Z1,M2025,REF,3,50,0.061224489796,5,1,0.021739130435,7.455585348620,13,3,0.214285714286,6.643362611374,0.812222737246,14.456970989951
Q_value,V10,Z1,M2025,REF,4,50,0.081632653061,6,2,0.043478260870,16.992255148086,34,4,0.285714285714,10.903932270404,6.088322877682,14.456970989951
Q_value,V10,Z1,M2025,REF,5,50,0.102040816327,7,3,0.065217391304,19.801359836563,35,5,0.357142857143,21.034340574104,1.232980737542,14.456970989951
Q_value,V10,Z1,M2025,REF,6,50,0.122448979592,8,4,0.086956521739,27.015376883889,35,5,0.357142857143,21.034340574104,5.981036309784,14.456970989951
Q_value,V10,Z1,M2025,REF,7,50,0.142857142857,10,5,0.108695652174,21.603104881885,35,5,0.357142857143,21.034340574104,0.568764307781,14.456970989951
Q_value,V10,Z1,M2025,REF,8,50,0.163265306122,11,6,0.130434782609,86.322322079012,36,6,0.428571428571,30.451157411425,55.871164667587,14.456970989951
Q_value,V10,Z1,M2025,REF,9,50,0.183673469388,12,7,0.152173913043,81.656393483963,36,6,0.428571428571,30.451157411425,51.205236072538,14.456970989951
Q_value,V10,Z1,M2025,REF,10,50,0.204081632653,13,8,0.173913043478,23.709688313149,36,6,0.428571428571,30.451157411425,6.741469098275,14.456970989951
Q_value,V10,Z1,M2025,REF,11,50,0.224489795918,14,9,0.195652173913,21.957404367272,36,6,0.428571428571,30.451157411425,8.493753044153,14.456970989951
Q_value,V10,Z1,M2025,REF,12,50,0.244897959184,15,10,0.217391304348,38.689814008544,37,7,0.500000000000,40.901381057293,2.211567048749,14.456970989951
Q_value,V10,Z1,M2025,REF,13,50,0.265306122449,16,11,0.239130434783,62.103287577067,37,7,0.500000000000,40.901381057293,21.201906519774,14.456970989951
Q_value,V10,Z1,M2025,REF,14,50,0.285714285714,17,12,0.260869565217,61.210006703417,38,8,0.571428571429,37.220042384064,23.989964319353,14.456970989951
Q_value,V10,Z1,M2025,REF,15,50,0.306122448980,18,13,0.282608695652,16.842821272505,39,9,0.642857142857,28.080436952086,11.237615679581,14.456970989951
Q_value,V10,Z1,M2025,REF,16,50,0.326530612245,19,14,0.304347826087,27.901129670225,39,9,0.642857142857,28.080436952086,0.179307281861,14.456970989951
Q_value,V10,Z1,M2025,REF,17,50,0.346938775510,20,15,0.326086956522,25.587494683788,39,9,0.642857142857,28.080436952086,2.492942268299,14.456970989951
Q_value,V10,Z1,M2025,REF,18,50,0.367346938776,21,16,0.347826086957,39.623076202212,40,10,0.714285714286,35.296082661026,4.326993541185,14.456970989951
Q_value,V10,Z1,M2025,REF,19,50,0.387755102041,21,16,0.347826086957,39.623076202212,41,11,0.785714285714,36.092736570910,3.530339631302,14.456970989951
Q_value,V10,Z1,M2025,REF,20,50,0.408163265306,22,17,0.369565217391,40.501518096056,42,12,0.857142857143,38.709360974216,1.792157121840,14.456970989951
Q_value,V10,Z1,M2025,REF,21,50,0.428571428571,23,18,0.391304347826,15.409386217032,43,13,0.928571428571,16.739487435867,1.330101218836,14.456970989951
Q_value,V10,Z1,M2025,REF,22,50,0.448979591837,24,19,0.413043478261,11.716405323250,43,13,0.928571428571,16.739487435867,5.023082112617,14.456970989951
Q_value,V10,Z1,M2025,REF,23,50,0.469387755102,25,20,0.434782608696,22.384333347115,43,13,0.928571428571,16.739487435867,5.644845911247,14.456970989951
Q_value,V10,Z1,M2025,REF,24,50,0.489795918367,26,21,0.456521739130,76.246871403190,43,13,0.928571428571,16.739487435867,59.507383967322,14.456970989951
Q_value,V10,Z1,M2025,REF,25,50,0.510204081633,27,22,0.478260869565,15.199337384337,43,13,0.928571428571,16.739487435867,1.540150051530,14.456970989951
Q_value,V10,Z1,M2025,REF,26,50,0.530612244898,28,23,0.500000000000,10.450255706531,43,13,0.928571428571,16.739487435867,6.289231729337,14.456970989951
Q_value,V10,Z1,M2025,REF,27,50,0.551020408163,29,24,0.521739130435,13.055540223775,43,13,0.928571428571,16.739487435867,3.683947212092,14.456970989951
Q_value,V10,Z1,M2025,REF,28,50,0.571428571429,30,25,0.543478260870,22.366099472383,43,13,0.928571428571,16.739487435867,5.626612036516,14.456970989951
Q_value,V10,Z1,M2025,REF,29,50,0.591836734694,31,26,0.565217391304,64.001370286205,43,13,0.928571428571,16.739487435867,47.261882850337,14.456970989951
Q_value,V10,Z1,M2025,REF,30,50,0.612244897959,32,27,0.586956521739,12.571413187197,43,13,0.928571428571,16.739487435867,4.168074248670,14.456970989951
Q_value,V10,Z1,M2025,REF,31,50,0.632653061224,33,28,0.608695652174,33.074799423666,43,13,0.928571428571,16.739487435867,16.335311987799,14.456970989951
Q_value,V10,Z1,M2025,REF,32,50,0.653061224490,34,29,0.630434782609,11.225533668025,43,13,0.928571428571,16.739487435867,5.513953767842,14.456970989951
Q_value,V10,Z1,M2025,REF,33,50,0.673469387755,35,30,0.652173913043,36.122972598668,43,13,0.928571428571,16.739487435867,19.383485162801,14.456970989951
Q_value,V10,Z1,M2025,REF,34,50,0.693877551020,36,31,0.673913043478,8.189830460835,43,13,0.928571428571,16.739487435867,8.549656975033,14.456970989951
Q_value,V10,Z1,M2025,REF,35,50,0.714285714286,37,32,0.695652173913,5.691883230628,43,13,0.928571428571,16.739487435867,11.047604205239,14.456970989951
Q_value,V10,Z1,M2025,REF,36,50,0.734693877551,38,33,0.717391304348,4.602789261382,43,13,0.928571428571,16.739487435867,12.136698174486,14.456970989951
Q_value,V10,Z1,M2025,REF,37,50,0.755102040816,41,34,0.739130434783,6.973969744279,43,13,0.928571428571,16.739487435867,9.765517691589,14.456970989951
Q_value,V10,Z1,M2025,REF,38,50,0.775510204082,42,35,0.760869565217,7.415338660177,43,13,0.928571428571,16.739487435867,9.324148775691,14.456970989951
Q_value,V10,Z1,M2025,REF,39,50,0.795918367347,48,36,0.782608695652,4.740277864160,43,13,0.928571428571,16.739487435867,11.999209571708,14.456970989951
Q_value,V10,Z1,M2025,REF,40,50,0.816326530612,49,37,0.804347826087,31.237802591124,44,14,1.000000000000,27.869284306801,3.368518284324,14.456970989951
Q_value,V10,Z1,M2025,REF,41,50,0.836734693878,50,38,0.826086956522,26.584541568414,44,14,1.000000000000,27.869284306801,1.284742738387,14.456970989951
Q_value,V10,Z1,M2025,REF,42,50,0.857142857143,51,39,0.847826086957,73.129958978402,44,14,1.000000000000,27.869284306801,45.260674671601,14.456970989951
Q_value,V10,Z1,M2025,REF,43,50,0.877551020408,52,40,0.869565217391,46.303070960336,44,14,1.000000000000,27.869284306801,18.433786653535,14.456970989951
Q_value,V10,Z1,M2025,REF,44,50,0.897959183673,53,41,0.891304347826,91.021082411492,44,14,1.000000000000,27.869284306801,63.151798104692,14.456970989951
Q_value,V10,Z1,M2025,REF,45,50,0.918367346939,54,42,0.913043478261,36.067643376145,44,14,1.000000000000,27.869284306801,8.198359069345,14.456970989951
Q_value,V10,Z1,M2025,REF,46,50,0.938775510204,55,43,0.934782608696,78.697299626535,44,14,1.000000000000,27.869284306801,50.828015319734,14.456970989951
Q_value,V10,Z1,M2025,REF,47,50,0.959183673469,56,44,0.956521739130,70.737945322118,44,14,1.000000000000,27.869284306801,42.868661015317,14.456970989951
Q_value,V10,Z1,M2025,REF,48,50,0.979591836735,57,45,0.978260869565,15.617397533671,44,14,1.000000000000,27.869284306801,12.251886773130,14.456970989951
Q_value,V10,Z1,M2025,REF,49,50,1.000000000000,58,46,1.000000000000,9.099171592416,44,14,1.000000000000,27.869284306801,18.770112714385,14.456970989951
Q_value,V10,Z2,M2025,REF,0,61,0.000000000000,0,0,0.000000000000,3.447937054269,7,0,0.000000000000,4.312302174843,0.864365120573,14.193153652399
Q_value,V10,Z2,M2025,REF,1,61,0.016666666667,5,1,0.021739130435,7.455585348620,8,1,0.047619047619,6.115641678334,1.339943670286,14.193153652399
Q_value,V10,Z2,M2025,REF,2,61,0.033333333333,5,1,0.021739130435,7.455585348620,10,2,0.095238095238,12.943558683790,5.487973335170,14.193153652399
Q_value,V10,Z2,M2025,REF,3,61,0.050000000000,5,1,0.021739130435,7.455585348620,11,3,0.142857142857,12.650751815786,5.195166467166,14.193153652399
Q_value,V10,Z2,M2025,REF,4,61,0.066666666667,5,1,0.021739130435,7.455585348620,14,4,0.190476190476,11.549887449918,4.094302101297,14.193153652399
Q_value,V10,Z2,M2025,REF,5,61,0.083333333333,5,1,0.021739130435,7.455585348620,18,5,0.238095238095,5.371590902738,2.083994445882,14.193153652399
Q_value,V10,Z2,M2025,REF,6,61,0.100000000000,5,1,0.021739130435,7.455585348620,21,6,0.285714285714,6.469047605831,0.986537742789,14.193153652399
Q_value,V10,Z2,M2025,REF,7,61,0.116666666667,5,1,0.021739130435,7.455585348620,22,7,0.333333333333,9.413638155169,1.958052806549,14.193153652399
Q_value,V10,Z2,M2025,REF,8,61,0.133333333333,5,1,0.021739130435,7.455585348620,23,8,0.380952380952,9.177668173225,1.722082824605,14.193153652399
Q_value,V10,Z2,M2025,REF,9,61,0.150000000000,5,1,0.021739130435,7.455585348620,25,9,0.428571428571,7.555489195556,0.099903846936,14.193153652399
Q_value,V10,Z2,M2025,REF,10,61,0.166666666667,5,1,0.021739130435,7.455585348620,26,10,0.476190476190,10.915619770398,3.460034421778,14.193153652399
Q_value,V10,Z2,M2025,REF,11,61,0.183333333333,5,1,0.021739130435,7.455585348620,27,11,0.523809523810,12.984505429558,5.528920080937,14.193153652399
Q_value,V10,Z2,M2025,REF,12,61,0.200000000000,5,1,0.021739130435,7.455585348620,28,12,0.571428571429,9.824513038202,2.368927689582,14.193153652399
Q_value,V10,Z2,M2025,REF,13,61,0.216666666667,5,1,0.021739130435,7.455585348620,29,13,0.619047619048,5.217124929661,2.238460418959,14.193153652399
Q_value,V10,Z2,M2025,REF,14,61,0.233333333333,6,2,0.043478260870,16.992255148086,30,14,0.666666666667,14.486736315485,2.505518832601,14.193153652399
Q_value,V10,Z2,M2025,REF,15,61,0.250000000000,6,2,0.043478260870,16.992255148086,34,15,0.714285714286,11.550456362472,5.441798785614,14.193153652399
Q_value,V10,Z2,M2025,REF,16,61,0.266666666667,6,2,0.043478260870,16.992255148086,40,16,0.761904761905,18.368399669213,1.376144521128,14.193153652399
Q_value,V10,Z2,M2025,REF,17,61,0.283333333333,7,3,0.065217391304,19.801359836563,41,17,0.809523809524,15.797718602306,4.003641234257,14.193153652399
Q_value,V10,Z2,M2025,REF,18,61,0.300000000000,8,4,0.086956521739,27.015376883889,42,18,0.857142857143,24.113299319398,2.902077564491,14.193153652399
Q_value,V10,Z2,M2025,REF,19,61,0.316666666667,10,5,0.108695652174,21.603104881885,42,18,0.857142857143,24.113299319398,2.510194437513,14.193153652399
Q_value,V10,Z2,M2025,REF,20,61,0.333333333333,11,6,0.130434782609,86.322322079012,42,18,0.857142857143,24.113299319398,62.209022759614,14.193153652399
Q_value,V10,Z2,M2025,REF,21,61,0.350000000000,12,7,0.152173913043,81.656393483963,42,18,0.857142857143,24.113299319398,57.543094164565,14.193153652399
Q_value,V10,Z2,M2025,REF,22,61,0.366666666667,13,8,0.173913043478,23.709688313149,42,18,0.857142857143,24.113299319398,0.403611006248,14.193153652399
Q_value,V10,Z2,M2025,REF,23,61,0.383333333333,14,9,0.195652173913,21.957404367272,42,18,0.857142857143,24.113299319398,2.155894952126,14.193153652399
Q_value,V10,Z2,M2025,REF,24,61,0.400000000000,15,10,0.217391304348,38.689814008544,42,18,0.857142857143,24.113299319398,14.576514689146,14.193153652399
Q_value,V10,Z2,M2025,REF,25,61,0.416666666667,16,11,0.239130434783,62.103287577067,42,18,0.857142857143,24.113299319398,37.989988257669,14.193153652399
Q_value,V10,Z2,M2025,REF,26,61,0.433333333333,17,12,0.260869565217,61.210006703417,42,18,0.857142857143,24.113299319398,37.096707384019,14.193153652399
Q_value,V10,Z2,M2025,REF,27,61,0.450000000000,18,13,0.282608695652,16.842821272505,42,18,0.857142857143,24.113299319398,7.270478046893,14.193153652399
Q_value,V10,Z2,M2025,REF,28,61,0.466666666667,19,14,0.304347826087,27.901129670225,42,18,0.857142857143,24.113299319398,3.787830350827,14.193153652399
Q_value,V10,Z2,M2025,REF,29,61,0.483333333333,20,15,0.326086956522,25.587494683788,42,18,0.857142857143,24.113299319398,1.474195364390,14.193153652399
Q_value,V10,Z2,M2025,REF,30,61,0.500000000000,21,16,0.347826086957,39.623076202212,42,18,0.857142857143,24.113299319398,15.509776882814,14.193153652399
Q_value,V10,Z2,M2025,REF,31,61,0.516666666667,22,17,0.369565217391,40.501518096056,42,18,0.857142857143,24.113299319398,16.388218776658,14.193153652399
Q_value,V10,Z2,M2025,REF,32,61,0.533333333333,23,18,0.391304347826,15.409386217032,43,19,0.904761904762,20.951888018132,5.542501801100,14.193153652399
Q_value,V10,Z2,M2025,REF,33,61,0.550000000000,24,19,0.413043478261,11.716405323250,43,19,0.904761904762,20.951888018132,9.235482694882,14.193153652399
